Usage,Popularity,Name,ID
2,0,Heavy Large Plate,"tconstruct:large_plate:0:{Material:""heavy""}"
2,0,Electrum Gear,thermalfoundation:material:289
2,0,Rune of Earth,botania:rune:2
2,0,Rune of Fire,botania:rune:1
2,0,Tier 1 Crafting Seed,mysticalagriculture:crafting:17
2,0,Thaumium Block,thaumcraft:metal_thaumium:0
2,0,White Dye,biomesoplenty:white_dye:0
2,0,Brass Plate,thaumcraft:plate:0
2,0,Cinnabar Ore,thaumcraft:ore_cinnabar:0
2,0,Instrumentum,aspect:Instrumentum
2,0,Engraved Marble,astralsorcery:blockmarble:5
2,0,"Starmetal §o""Nugget""","rats:rat_nugget_ore:95:{OreItem:{id:""astralsorcery:blockcustomore"",Count:1b,Damage:1s},IngotItem:{id:""astralsorcery:itemcraftingcomponent"",Count:1b,Damage:1s}}"
2,0,Draconic Flux Capacitor,"draconicevolution:draconium_capacitor:1:{Energy:64000000,DEUpgrades:{rfCap:1b}}"
2,0,Compact Californium RTG,notenoughrtgs:rtg_californium_compact:0
2,0,Rainbow Stone,extrautils2:decorativesolid:8
2,0,Soul Machine Chassis,enderio:item_material:53
2,0,Simple Machine Chassis,enderio:item_material:0
2,0,Hydrated Coal Dust,ic2:dust:3
2,0,Any container with Water * 1000 mB,"minecraft:water_bucket:0:{display:{Name:""Any container with Water * 1000 mB""}}"
2,0,Emerald Apple,cyclicmagic:apple_emerald:0
2,0,Cherry,harvestcraft:cherryitem:0
2,0,Heavy Cream,harvestcraft:heavycreamitem:0
2,0,Bakeware,harvestcraft:bakewareitem:0
2,0,Celestial Crystal Shard,biomesoplenty:crystal_shard:0
2,0,Fluix Seed,appliedenergistics2:crystal_seed:1200:{progress:1200}
2,0,Mana Infused Gear,thermalfoundation:material:264
2,0,Pickaxe of the Wyvern,"draconicevolution:wyvern_pick:0:{Energy:2000000,DEUpgrades:{rfCap:0b}}"
2,0,Upgrade Key (RF Capacity),draconicevolution:tool_upgrade:0
2,0,Pickaxe of the Core,"thaumcraft:elemental_pick:0:{infench:[{lvl:1s,id:4s},{lvl:2s,id:3s}]}"
2,0,Ash Block,biomesoplenty:ash_block:0
2,0,Block of Mana Quartz,botania:quartztypemana:0
2,0,Nuclear Furnace,nuclearcraft:nuclear_furnace_idle:0
2,0,Liquid Chorus,integrateddynamics:block_liquid_chorus:0
2,0,Illumination Powder,astralsorcery:itemusabledust:0
2,0,Tier 5 Crafting Seed,mysticalagriculture:crafting:21
2,0,Anglesite Ore,bigreactors:oreanglesite:0
2,0,Quantum Entangled Singularity,appliedenergistics2:material:48
2,0,Energized Clathrate,thermalfoundation:material:894
2,0,Destabilized Clathrate,thermalfoundation:material:893
2,0,Sentient Ender,enderio:item_material:44
2,0,Weather Crystal,enderio:item_material:18
2,0,Enticing Crystal,enderio:item_material:17
2,0,Triple Compressed Ender Gravel,additionalcompression:gravelend_compressed:2
2,0,16k ME Storage Component,appliedenergistics2:material:37
2,0,Printed Calculation Circuit,appliedenergistics2:material:16
2,0,Certus Quartz Block,appliedenergistics2:quartz_block:0
2,0,Ender Resonator,enderio:item_material:43
2,0,Energized Bimetal Gear,enderio:item_material:12
2,0,Benitoite Ore,bigreactors:orebenitoite:0
2,0,Soulstone,cyclicmagic:soulstone:0
2,0,Pixie Dust,botania:manaresource:8
2,0,Natura Pylon,botania:pylon:1
2,0,Triple Compressed Nether Gravel,additionalcompression:gravelnether_compressed:2
2,0,Acceleration Rune,bloodmagic:blood_rune:9
2,0,Charging Rune,bloodmagic:blood_rune:10
2,0,Ethereal Slate,bloodmagic:slate:4
2,0,Ilium Gem,astralsorcery:itemperkgem:1
2,0,Complex Arcane Mechanism,thaumcraft:mechanism_complex:0
2,0,Ender Orb Translocator,cyclicmagic:ender_pearl_mounted:0
2,0,Mana Pylon,botania:pylon:0
2,0,Master Blood Orb,"bloodmagic:blood_orb:0:{orb:""bloodmagic:master""}"
2,0,Drill Speed Augment II,actuallyadditions:item_drill_upgrade_speed_ii:0
2,0,Gem Crystal Cluster,astralsorcery:blockgemcrystals:3
1.9999999999999996b,0,Spectre,fluid:spectre
1.944b,0,Molten Bronze,fluid:bronze
1.9166666666666665,0,Silky Propolis,forestry:propolis:3
1.8888888888888888,0,Green Slimy Dirt,tconstruct:slime_dirt:0
1.8888888888888888,0,Ender Dust,appliedenergistics2:material:46
1.856b,0,Molten Manyullyn,fluid:manyullyn
1.8b,0,Molten Cobalt,fluid:cobalt
1.8,0,Arrow of Decay,"minecraft:tipped_arrow:0:{Potion:""enderio:withering""}"
1.7777777777777777,0,Souled Bowstring,"tconstruct:bow_string:0:{Material:""soularium""}"
1.7711361738943743,0,Marshy Hive,forestry:beehives:6
1.7361111111111107b,0,Primal Mana,fluid:mana
1.7361111111111107,0,Bottle of Taint,thaumcraft:bottle_taint:0
1.7361111111111107,0,Phial of Vitium Essentia,"thaumcraft:phial:1:{Aspects:[{key:""vitium"",amount:10}]}"
1.7361111111111107,0,Glass Phial,thaumcraft:phial:0
1.728b,0,Molten Lead,fluid:lead
1.6666666666666665,0,Treated Stick,immersiveengineering:material:0
1.6b,0,Clean Draconium Slurry,gas:slurryCleanDraconium
1.6b,0,Draconium Slurry,gas:slurryDraconium
1.6,0,Draconium Ore,draconicevolution:draconium_ore:0
1.6b,0,Liquid Helium,fluid:liquidhelium
1.536b,0,Molten Obsidian,fluid:obsidian
1.5,0,Glass Shard,quark:glass_shards:0
1.5,0,Ferrous-Juniper Log,extrautils2:ironwood_log:1
1.5,0,Ferrous-Juniper Log,extrautils2:ironwood_log:0
1.5,0,Heat Conductor,ic2:crafting:7
1.5,0,Aluminium Rod,immersiveengineering:material:3
1.5,0,Flax,biomesoplenty:double_plant:0
1.5,0,Block of Elementium,botania:storage:2
1.5,0,Managlass,botania:managlass:0
1.5,0,Dreamwood,botania:dreamwood:0
1.5,0,Yellow Glass Shard,quark:glass_shards:5
1.5,0,Mushroom,minecraft:brown_mushroom:0
1.4888888888888887,0,Cutter,ic2:cutter:0
1.45b,0,Liquid Meat,fluid:meat
1.4444444444444444,1,TNT,minecraft:tnt:0
1.4444444444444444,0,Perditio Vis Crystal,"thaumcraft:crystal_essence:0:{Aspects:[{amount:1,key:""perditio""}]}"
1.408b,0,Liquid Marshmallow,fluid:marshmallow
1.408b,0,Hydrated Gelatin,fluid:hydrated_gelatin
1.408b,0,Molten Gelatin,fluid:gelatin
1.408b,0,Molten Milk Chocolate,fluid:milk_chocolate
1.4,1,Flint and Steel,minecraft:flint_and_steel:0
1.3377777777777777,0,Magic Beans,twilightforest:magic_beans:0
1.3333333333333333,0,Magnesium Dust,nuclearcraft:dust:7
1.3333333333333333,0,Rhodochrosite,nuclearcraft:gem:0
1.3333333333333333,0,Ruby,biomesoplenty:gem:1
1.3333333333333333,0,Magic Bean,randomthings:beans:2
1.3333333333333333,0,Beanstalk Leaves,twilightforest:twilight_leaves_3:1
1.3333333333333333,0,Copper Wire,immersiveengineering:material:20
1.3333333333333333,0,Ender Lilly,extrautils2:enderlilly:0
1.3333333333333333,0,Glowshroom,biomesoplenty:mushroom:3
1.3333333333333333,0,Grains of Prescience,enderio:item_material:34
1.3333333333333333,0,Resonant End Stone,"thermalfoundation:ore_fluid:4:{display:{Lore:[""§8Chance: §b100""]}}"
1.3333333333333333,0,§6Resonant End Stone asteroid,"advancedrocketry:asteroidchip:0:{display:{Lore:[""§8Distance: §b64.0"",""§8Mass: §b75.0"",""§8Mass variability: §b0.7"",""§8Probability: §b5.0"",""§8Richness: §b1.0"",""§8Richness variability: §b0.5""],Name:""§6Resonant End Stone asteroid""}}"
1.28b,0,Molten Knightslime,fluid:knightslime
1.25,0,Hardened Casing,forestry:hardened_machine:0
1.25,0,Marshy Princess,"forestry:bee_princess_ge:0:{MaxH:20,NA:0b,Health:20,IsAnalyzed:0b,Genome:{Chromosomes:[{UID1:""forestry.speciesMarshy"",UID0:""forestry.speciesMarshy"",Slot:0b},{UID1:""forestry.speedSlowest"",UID0:""forestry.speedSlowest"",Slot:1b},{UID1:""forestry.lifespanShorter"",UID0:""forestry.lifespanShorter"",Slot:2b},{UID1:""forestry.fertilityNormal"",UID0:""forestry.fertilityNormal"",Slot:3b},{UID1:""forestry.toleranceBoth1"",UID0:""forestry.toleranceBoth1"",Slot:4b},{UID1:""forestry.boolFalse"",UID0:""forestry.boolFalse"",Slot:5b},{UID1:""forestry.toleranceNone"",UID0:""forestry.toleranceNone"",Slot:6b},{UID1:""forestry.boolFalse"",UID0:""forestry.boolFalse"",Slot:7b},{UID1:""forestry.boolFalse"",UID0:""forestry.boolFalse"",Slot:8b},{UID1:""forestry.flowersMushrooms"",UID0:""forestry.flowersMushrooms"",Slot:9b},{UID1:""forestry.floweringSlower"",UID0:""forestry.floweringSlower"",Slot:10b},{UID1:""forestry.territoryAverage"",UID0:""forestry.territoryAverage"",Slot:11b},{UID1:""forestry.effectNone"",UID0:""forestry.effectNone"",Slot:12b}]}}"
1.25,0,Silk Wisp,forestry:crafting_material:2
1.25,0,Basic Circuit Plate,advancedrocketry:itemcircuitplate:0
1.2128395061728394b,0,Essence of Knowledge,fluid:experience
1.176b,0,Molten Aluminum,fluid:aluminum
1.16b,0,Sulfuric Acid,fluid:sulfuric_acid
1.152b,0,Molten Boron,fluid:boron
1.152b,0,Molten Titanium,fluid:titanium
1.152b,0,Molten Constantan,fluid:constantan
1.128b,0,UU-Matter,fluid:ic2uu_matter
1.125,0,Grass,minecraft:tallgrass:1
1.125,0,Redstone Root,botania:manaresource:6
1.125,0,Purple Flower Pot,quark:colored_flowerpot_purple:0
1.125,0,Purple Dye,minecraft:dye:5
1.1249718757031075,0,Light Blue Crystal Cluster,actuallyadditions:block_crystal_cluster_diamond:0
1.12b,0,Eutectic UU-Metal Alloy,fluid:universal_metal
1.1b,0,Blazing Pyrotheum,fluid:pyrotheum
1.0987654320987654,0,Ball of Moss,tconstruct:materials:18
1.0909090909090908,0,Waxcomb,harvestcraft:waxcombitem:0
1.056b,0,Molten Diamond,fluid:diamond
1.056b,0,Molten Sugar,fluid:sugar
1.024b,0,Hot Eutectic NaK-Cryotheum Mixture,fluid:cryotheum_nak_hot
1,1,Creative Vending Upgrade,storagedrawers:upgrade_creative:1
1,1,Ultimate Extended Crafty Crate,botania_tweaks:ultimate_extended_crafty_crate:0
1,1,Ultimate Crafting Table,extendedcrafting:table_ultimate:0
1,1,Elven Gateway Core,botania:alfheimportal:0
1,1,Elite Extended Crafty Crate,botania_tweaks:elite_extended_crafty_crate:0
1,1,Augment: Pyrolytic Conversion,thermalexpansion:augment:258
1,1,Casting Table,tconstruct:casting:0
1,1,Casting Basin,tconstruct:casting:1
1,1,Flint Pickaxe Head,"tconstruct:pick_head:0:{Material:""flint""}"
1,1,Tool Station,tconstruct:tooltables:3
1,1,{Dimension 0},dimension:0
1,1,<tcomplement:sledge_hammer:0>,tcomplement:sledge_hammer:0
1,1,Smeltery Controller,tconstruct:smeltery_controller:0
1,1,Osmium Pickaxe Head,"tconstruct:pick_head:0:{Material:""osmium""}"
1,1,Lead Pickaxe Head,"tconstruct:pick_head:0:{Material:""lead""}"
1,1,Iron Pickaxe Head,"tconstruct:pick_head:0:{Material:""iron""}"
1,1,Squeezer,integrateddynamics:squeezer:0
1,1,Certus Quartz Pickaxe Head,"tconstruct:pick_head:0:{Material:""certus_quartz""}"
1,1,Copper Pickaxe Head,"tconstruct:pick_head:0:{Material:""copper""}"
1,1,Water Filter,harvestcraft:waterfilter:0
1,1,Fluid Transposer (Basic),"thermalexpansion:machine:8:{Facing:3b,SideCache:[B;3B,1B,2B,2B,2B,2B],RSControl:0b,Energy:0,Level:0b}"
1,1,Thermionic Fabricator,forestry:fabricator:0
1,1,Crushing Tub,rustic:crushing_tub:0
1,1,Olive Sapling,rustic:sapling:0
1,1,Market,farmingforblockheads:market:0
1,1,Fluid Sieving Machine,industrialforegoing:ore_sieve:0
1,1,Latex Processing Unit,industrialforegoing:latex_processing_unit:0
1,1,Semifluid Generator,ic2:te:7
1,1,Compressor,ic2:te:43
1,1,Grindstone,astralsorcery:blockmachine:1
1,1,Luminous Crafting Table,astralsorcery:blockaltar:0
1,1,Heat Exchanger Controller,advgenerators:exchanger_controller:0
1,1,Resonator,extrautils2:resonator:0
1,1,Chisel,chisel:chisel_iron:0
1,1,Water Trap,harvestcraft:watertrap:0
1,1,Grinder,harvestcraft:grinder:0
1,1,Drying Rack,"tconstruct:rack:1:{textureBlock:{id:""minecraft:wooden_slab"",Count:1b,Damage:0s}}"
1,1,Atomic Reconstructor,actuallyadditions:block_atomic_reconstructor:0
1,1,Rat Upgrade: Gemcutter,rats:rat_upgrade_gemcutter:0
1,1,Presser,harvestcraft:presser:0
1,1,Small Plate Presser,advancedrocketry:platepress:0
1,1,Ferrous-Juniper Sapling,extrautils2:ironwood_sapling:0
1,1,Liquid Heat Exchanger,ic2:te:31
1,1,Apiary,harvestcraft:apiary:0
1,1,Metallurgic Infuser,mekanism:machineblock:8
1,1,Obsidian Pickaxe Head,"tconstruct:pick_head:0:{Material:""obsidian""}"
1,1,{Dimension 111},dimension:111
1,1,Supremium Pickaxe Head,"tconstruct:pick_head:0:{Material:""ma.supremium""}"
1,1,Space Station Assembler,advancedrocketry:stationbuilder:0
1,1,Warp Controller,advancedrocketry:warpmonitor:0
1,1,Crystallizer,nuclearcraft:crystallizer_idle:0
1,1,Cobalt Pickaxe Head,"tconstruct:pick_head:0:{Material:""cobalt""}"
1,1,Fluid Enricher,nuclearcraft:dissolver_idle:0
1,1,Manufactory,nuclearcraft:manufactory_idle:0
1,1,{Dimension 7},dimension:7
1,1,Crusher,"extrautils2:machine:0:{Type:""extrautils2:crusher""}"
1,1,Decay Generator,nuclearcraft:decay_generator:0
1,1,Metal Former,ic2:te:55
1,1,Enrichment Chamber,mekanism:machineblock:0
1,1,Engineer's Workbench,immersiveengineering:wooden_device0:2
1,1,<immersiveengineering:metal_multiblock:0>,immersiveengineering:metal_multiblock:0
1,1,Angry Chicken Soul,"draconicevolution:mob_soul:0:{EntityName:""excompressum:angry_chicken""}"
1,1,Rat Upgrade: Ore Doubling,rats:rat_upgrade_ore_doubling:0
1,1,Rotary Condensentrator,mekanism:machineblock2:0
1,1,Chemical Infuser,mekanism:machineblock2:2
1,1,Quartz Grindstone,appliedenergistics2:grindstone:0
1,1,High Oven Controller,tcomplement:high_oven_controller:0
1,1,Crucible,thaumcraft:crucible:0
1,1,Advanced Alchemic Condenser,rustic:condenser_advanced:0
1,1,Chili Pepper Seeds,rustic:chili_pepper_seeds:0
1,1,Solar Neutron Activator,mekanism:machineblock3:1
1,1,Thermal Evaporation Controller,mekanism:basicblock:14
1,1,Fluid Dictionary Converter,industrialforegoing:fluiddictionary_converter:0
1,1,<multiblock:tile.immersivetech.metal_multiblock1.melting_crucible8>,multiblock:tile.immersivetech.metal_multiblock1.melting_crucible8
1,1,Electrolytic Separator,mekanism:machineblock2:4
1,1,Electric Pump,mekanism:machineblock:12
1,1,Filter Upgrade,mekanism:filterupgrade:0
1,1,Syngas Producer Controller,advgenerators:syngas_controller:0
1,1,Augment: Reflux Column,thermalexpansion:augment:368
1,1,Alloy Furnace,nuclearcraft:alloy_furnace_idle:0
1,1,Boggy Princess,"forestry:bee_princess_ge:0:{IsAnalyzed:1b,Health:20,MaxH:20,Genome:{Chromosomes:[{Slot:0b,UID0:""forestry.speciesBoggy"",UID1:""forestry.speciesBoggy""},{Slot:1b,UID0:""forestry.speedSlowest"",UID1:""forestry.speedSlowest""},{Slot:2b,UID0:""forestry.lifespanShorter"",UID1:""forestry.lifespanShorter""},{Slot:3b,UID0:""forestry.fertilityNormal"",UID1:""forestry.fertilityNormal""},{Slot:4b,UID0:""forestry.toleranceBoth1"",UID1:""forestry.toleranceBoth1""},{Slot:5b,UID0:""forestry.boolTrue"",UID1:""forestry.boolTrue""},{Slot:6b,UID0:""forestry.toleranceNone"",UID1:""forestry.toleranceNone""},{Slot:7b,UID0:""forestry.boolTrue"",UID1:""forestry.boolTrue""},{Slot:8b,UID0:""forestry.boolFalse"",UID1:""forestry.boolFalse""},{Slot:9b,UID0:""forestry.flowersMushrooms"",UID1:""forestry.flowersMushrooms""},{Slot:10b,UID0:""forestry.floweringSlower"",UID1:""forestry.floweringSlower""},{Slot:11b,UID0:""forestry.territoryLarger"",UID1:""forestry.territoryLarger""},{Slot:12b,UID0:""forestry.effectMycophilic"",UID1:""forestry.effectMycophilic""}]}}"
1,1,Artificial Hive,exnihilocreatio:hive:0
1,1,Wooden Barrel,exnihilocreatio:block_barrel0:0
1,1,Squeezer,forestry:squeezer:0
1,1,Centrifuge,forestry:centrifuge:0
1,1,Still,forestry:still:0
1,1,Fluid/Solid Canning Machine,ic2:te:42
1,1,Drying Basin,integrateddynamics:drying_basin:0
1,1,The Vat,enderio:block_vat:0
1,1,<immersivepetroleum:metal_multiblock:3>,immersivepetroleum:metal_multiblock:3
1,1,Dark Crook,enderio:item_dark_steel_crook:0
1,1,Bedrock,minecraft:bedrock:0
1,1,Compost,actuallyadditions:block_compost:0
1,1,Melter,nuclearcraft:melter_idle:0
1,1,Dragonforge Fire Core,iceandfire:dragonforge_fire_core_disabled:0
1,1,Miniaturization Field Projector,compactmachines3:fieldprojector:0
1,1,Magmatic Generator,"extrautils2:machine:0:{Type:""extrautils2:generator_lava""}"
1,1,Advanced Extended Crafty Crate,botania_tweaks:advanced_extended_crafty_crate:0
1,1,Enchanter,"extrautils2:machine:0:{Type:""extrautils2:enchanter""}"
1,1,Energetic Infuser (Basic),"thermalexpansion:machine:9:{Facing:3b,SideCache:[B;1B,1B,2B,2B,2B,2B],RSControl:0b,Energy:0,Level:0b}"
1,1,Augment: Pyro-Concentrator,thermalexpansion:augment:304
1,1,Augment: Enstabulation Apparatus,thermalexpansion:augment:416
1,1,Mana Pool,botania:pool:0
1,1,Basic Extended Crafty Crate,botania_tweaks:basic_extended_crafty_crate:0
1,1,Copper Shovel Head,"tconstruct:shovel_head:0:{Material:""copper""}"
1,1,Fermentation Station,industrialforegoing:ore_fermenter:0
1,1,Washing Factory,industrialforegoing:ore_washer:0
1,1,Mob Slaughter Factory,industrialforegoing:mob_slaughter_factory:0
1,1,Augment: Gearworking Die,thermalexpansion:augment:337
1,1,Compactor (Basic),"thermalexpansion:machine:5:{Facing:3b,SideCache:[B;1B,1B,2B,2B,2B,2B],RSControl:0b,Energy:0,Level:0b}"
1,1,Manyullyn Pickaxe Head,"tconstruct:pick_head:0:{Material:""manyullyn""}"
1,1,Chemical Crystallizer,mekanism:machineblock2:8
1,1,Chemical Washer,mekanism:machineblock2:7
1,1,Pressurizer,nuclearcraft:pressurizer_idle:0
1,1,Fluid Infuser,nuclearcraft:infuser_idle:0
1,1,<immersiveengineering:stone_device:7>,immersiveengineering:stone_device:7
1,1,Chemical Dissolution Chamber,mekanism:machineblock2:6
1,1,Cutting Machine,advancedrocketry:cuttingmachine:0
1,1,Precision Assembler,advancedrocketry:precisionassemblingmachine:0
1,1,Blue Slime Sapling,tconstruct:slime_sapling:0
1,1,{Dimension 1},dimension:1
1,1,Induction Smelter (Basic),"thermalexpansion:machine:3:{Facing:3b,SideCache:[B;3B,1B,2B,2B,2B,2B],RSControl:0b,Energy:0,Level:0b}"
1,1,<immersiveengineering:metal_multiblock:1>,immersiveengineering:metal_multiblock:1
1,1,Terrestrial Agglomeration Plate,botania:terraplate:0
1,1,Dirt Seeds,mysticalagriculture:dirt_seeds:0
1,1,Weeding Trowel,ic2:weeding_trowel:0
1,1,Celestial Altar,astralsorcery:blockaltar:2
1,1,Starlight Crafting Altar,astralsorcery:blockaltar:1
1,1,Lightwell,astralsorcery:blockwell:0
1,1,Blood Altar,bloodmagic:altar:0
1,1,Arcane Workbench,thaumcraft:arcane_workbench:0
1,1,Starlight Infuser,astralsorcery:blockstarlightinfuser:0
1,1,Matter Fabricator,ic2:te:61
1,1,Soul Binder,enderio:block_soul_binder:0
1,1,Simple Alloy Smelter,enderio:block_simple_alloy_smelter:0
1,1,Imbuing Station,randomthings:imbuingstation:0
1,1,Gallant Princess,"forestry:bee_princess_ge:0:{IsAnalyzed:1b,Health:10,MaxH:10,Genome:{Chromosomes:[{Slot:0b,UID0:""gendustry.bee.gallant"",UID1:""gendustry.bee.gallant""},{Slot:1b,UID0:""forestry.speedSlowest"",UID1:""forestry.speedSlowest""},{Slot:2b,UID0:""forestry.lifespanShortest"",UID1:""forestry.lifespanShortest""},{Slot:3b,UID0:""forestry.fertilityNormal"",UID1:""forestry.fertilityNormal""},{Slot:4b,UID0:""forestry.toleranceBoth3"",UID1:""forestry.toleranceBoth3""},{Slot:5b,UID0:""forestry.boolFalse"",UID1:""forestry.boolFalse""},{Slot:6b,UID0:""forestry.toleranceDown5"",UID1:""forestry.toleranceDown5""},{Slot:7b,UID0:""forestry.boolFalse"",UID1:""forestry.boolFalse""},{Slot:8b,UID0:""forestry.boolFalse"",UID1:""forestry.boolFalse""},{Slot:9b,UID0:""forestry.flowersVanilla"",UID1:""forestry.flowersVanilla""},{Slot:10b,UID0:""forestry.floweringSlowest"",UID1:""forestry.floweringSlowest""},{Slot:11b,UID0:""forestry.territoryAverage"",UID1:""forestry.territoryAverage""},{Slot:12b,UID0:""forestry.effectNone"",UID1:""forestry.effectNone""}]}}"
1,1,Arcane Ensorcellator (Basic),"thermalexpansion:machine:13:{Facing:3b,SideCache:[B;1B,1B,2B,2B,2B,2B],RSControl:0b,Energy:0,Level:0b}"
1,1,Augment: Resin Funnel,thermalexpansion:augment:288
1,1,Magic Sapling,biomesoplenty:sapling_0:3
1,1,Rat Upgrade: Chef,rats:rat_upgrade_chef:0
1,1,Cherry Sapling,harvestcraft:cherry_sapling:0
1,1,Spice Leaf Seed,harvestcraft:spiceleafseeditem:0
1,1,Drying Basin,rustic:evaporating_basin:0
1,1,Dark Fire,cyclicmagic:fire_dark:0
1,1,Duskflame Hex,cyclicmagic:ender_blaze:0:{}
1,1,Packager,cyclicmagic:auto_packager:0
1,1,Wildberry Bush,rustic:wildberry_bush:0
1,1,Trial Keystone,deepmoblearning:trial_keystone:0
1,1,<immersiveengineering:metal_multiblock:13>,immersiveengineering:metal_multiblock:13
1,1,Psimetal CAD Assembly,psi:cad_assembly:2
1,1,Osmium Compressor,mekanism:machineblock:1
1,1,Runic Matrix,thaumcraft:infusion_matrix:0
1,1,Iron CAD Assembly,psi:cad_assembly:0
1,1,Void Ore Miner Controller Tier 1,environmentaltech:void_ore_miner_cont_1:0
1,1,Reactor Fuel Rod (Legacy),bigreactors:reactorfuelrod:0
1,1,Ingot Former,nuclearcraft:ingot_former_idle:0
1,1,Hydrator,cyclicmagic:block_hydrator:0
1,1,Supercooler,nuclearcraft:supercooler_idle:0
1,1,Engraved Thunder,cyclicmagic:ender_lightning:0
1,1,Fission Controller,nuclearcraft:fission_controller_new_fixed:0
1,1,Amplifying Tube,mechanics:amplifying_tube:0
1,1,Chorus Fruit,minecraft:chorus_fruit:0
1,1,Copper Heat Exchanger Tube,nuclearcraft:heat_exchanger_tube_copper:0
1,1,Salt Mixer,nuclearcraft:salt_mixer_idle:0
1,1,Extractor,ic2:te:45
1,1,Ground Trap,harvestcraft:groundtrap:0
1,1,Jungle Sapling,minecraft:sapling:3
1,1,Solid Canning Machine,ic2:te:49
1,1,Cinnamon Sapling,harvestcraft:cinnamon_sapling:0
1,1,Coconut Sapling,harvestcraft:coconut_sapling:0
1,1,Ginger Seed,harvestcraft:gingerseeditem:0
1,1,Garlic Seed,harvestcraft:garlicseeditem:0
1,1,Soybean Seed,harvestcraft:soybeanseeditem:0
1,1,Peanut Seed,harvestcraft:peanutseeditem:0
1,1,White Mushroom Spore,harvestcraft:whitemushroomseeditem:0
1,1,Peppercorn Sapling,harvestcraft:peppercorn_sapling:0
1,1,Seaweed Seed,harvestcraft:seaweedseeditem:0
1,1,Asteroid Chip,advancedrocketry:asteroidchip:0
1,1,{Dimension -8},dimension:-8
1,1,Cheese Mold,animania:cheese_mold:0
1,1,<entity:animania:cow_friesian>,entity:animania:cow_friesian
1,1,Alchemy Table,bloodmagic:alchemy_table:0
1,1,Marimorphosis,"botania:specialflower:0:{type:""marimorphosis""}"
1,1,Hellfire Forge,bloodmagic:soul_forge:0
1,1,<thaumcraft:infernal_furnace:0>,thaumcraft:infernal_furnace:0
1,1,Flint Stiffened Mesh,exnihilocreatio:item_mesh:2
1,1,Master Ritual Stone,bloodmagic:ritual_controller:0
1,1,Macerator,ic2:te:47
1,1,Brewing Barrel,rustic:brewing_barrel:0
1,1,Grape Seeds,rustic:grape_stem:0
1,1,Rolling Machine,advancedrocketry:rollingmachine:0
1,1,Iridium Seeds,mysticalagriculture:iridium_seeds:0
1,1,Iridescent Altar,astralsorcery:blockaltar:3
1,1,Arcane Ashes,bloodmagic:arcane_ashes:0
1,1,Bound Blade,bloodmagic:bound_sword:0:{Unbreakable:1b}
1,1,Draconium Seeds,mysticalagriculture:draconium_seeds:0
1,1,Animal Sewer,industrialforegoing:animal_byproduct_recolector:0
1,1,Crushing Block,mechanics:crushing_block:0
1,1,Matter Condenser,appliedenergistics2:condenser:0
1,1,Double Compressed Diamond Hammer,excompressum:double_compressed_diamond_hammer:0
1,1,Slice'N'Splice,enderio:block_slice_and_splice:0
1,1,ME Circuit Etcher,threng:machine:2
1,1,Fluix Aggregator,threng:machine:0
1,1,Anvil,minecraft:anvil:0
1,0,Creative Energy Cube,"mekanism:energycube:0:{tier:4,mekData:{energyStored:1.7976931348623157E308d}}"
1,0,Creative Fluid Tank,mekanism:machineblock2:11:{tier:4}
1,0,Solar Array Controller Tier 6,environmentaltech:solar_cont_6:0
1,0,Lamp of Cinders,twilightforest:lamp_of_cinders:0
1,0,Extreme Crafting Table,avaritia:extreme_crafting_table:0
1,0,Blank Pattern,tconstruct:pattern:0
1,0,Wooden Sledge Hammer Head,"tcomplement:sledge_head:0:{Material:""wood""}"
1,0,Bronze Gear,thermalfoundation:material:291
1,0,Reinforced Dirt,sonarcore:reinforceddirtblock:0
1,0,Void Crystal Block,actuallyadditions:block_crystal:3
1,0,Osmium Block,mekanism:basicblock:0
1,0,Impregnated Casing,forestry:impregnated_casing:0
1,0,Olives,rustic:olives:0
1,0,Geothermal Generator,ic2:te:4
1,0,Resin Sheet,ic2:sheet:0
1,0,Raw Carbon Fibre,ic2:crafting:13
1,0,Sooty Marble,astralsorcery:blockblackmarble:0
1,0,Glass,chisel:glass:1
1,0,Iron Chisel Head,"tcomplement:chisel_head:0:{Material:""iron""}"
1,0,Red Coal,extrautils2:ingredients:4
1,0,Fishing Rod,minecraft:fishing_rod:0
1,0,Button,minecraft:stone_button:0
1,0,Oak Bookshelf,minecraft:bookshelf:0
1,0,Tin Electron Tube,forestry:thermionic_tubes:1
1,0,Steel Mechanical Component,immersiveengineering:material:9
1,0,Uranium Ore,immersiveengineering:ore:5
1,0,Rocket Assembling Machine,advancedrocketry:rocketbuilder:0
1,0,Concrete,advancedrocketry:concrete:0
1,0,Graphite Block,nuclearcraft:ingot_block:8
1,0,Metal Press Mold: Rod,immersiveengineering:mold:2
1,0,Titanium Ingot,libvulpes:productingot:7
1,0,Pulverized Nickel,thermalfoundation:material:69
1,0,Pulverized Copper,thermalfoundation:material:64
1,0,Screen (Tier 3),opencomputers:screen3:0
1,0,Golden Egg,randomthings:ingredient:11
1,0,Energy Tablet,mekanism:energytablet:0
1b,0,Tritium,gas:tritium
1,0,Display Stand,actuallyadditions:block_display_stand:0
1,0,Double Battery,actuallyadditions:item_battery_double:0:*
1,0,Single Battery,actuallyadditions:item_battery:0:{Energy:200000}
1,0,Wooden Gear,thermalfoundation:material:22
